Width (mm),Depth (mm),Test Length (mm),Bottom Cover to Ctr of Tension Bar (mm),# Tensile Bars,"Diameter Tensile Bars, db,t (mm)","Tension Reinforcement Ratio, pten (%)","fy Longitudinal Bars (Tensile), (MPa) ",f'c (MPa),W/C Ratio,"Stirrup Spacing, s (mm) ","Stirrup Diameter, ds (mm)","fy,s Stirrup Bars","Mass Loss (Tensile bars), ηm (%)","Shear Span, x (mm)",Longitudinal Bar Type,Test Type and Configuration,Corrosion Method,eta_log,corr_severity_idx,d_b_ratio,eta_d_interaction,reinf_index
-2.4988986762262146,-5.768168103391857,-0.9171915379936477,0.0,-0.23656098412379137,-2.793210630925993,-0.8889607030596941,0.0,-0.14298907705025335,0.0,-0.10375133284567184,-2.0656731620475797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.758656484057582
-2.9220354374127457,-6.3050987425343,-1.2536538370341765,0.0,-0.9175492579923152,-2.633908043303243,-0.9733150226349127,0.0,0.0,0.0,-1.4444272344701155,-2.338734769290382,0.0,-0.4913426085558861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8736904893742748
3.8440639552817566,24.95955382048257,0.0,0.0,4.909579294317095,-3.237435670976231,0.0,1.990134331727444,0.0,1.2627426601951248,2.055570916009129,-2.8546547606937875,0.0,0.7590932006290132,0.0,0.0,0.0,0.0,0.0,0.41978845087547256,0.0,0.0,0.0
-2.4086673892186985,-5.161000929392552,-0.967880181739823,0.0,0.0,-2.4798241414008464,0.0,-0.7176058189078084,0.0,0.0,-1.0710268641330356,-2.278629600800733,0.0,1.035696656587366,0.0,0.0,0.0,0.0,0.0,0.8235042867995155,0.0,0.0,-0.5083655502812428
-2.621687617183873,-5.69909598418393,-1.050193711150063,0.0,-0.517488434306235,-2.8058458275193257,0.0,0.0,0.0,0.0,-1.4244281980011488,-2.574819295340533,0.0,0.0,0.0,0.0,0.0,0.0,-0.5405697302332122,0.0,0.0,-0.6391491825451499,-0.7922484056991425
-2.8729378749709986,-6.594704673827601,-0.8560005510675351,0.0,-0.5302196629543146,-2.6234320822416874,0.0,-0.6253457757590023,0.0,0.0,0.0,-1.5544375827667083,0.0,-0.6217057265658799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4098351862010645,-0.49458294707347844
0.0,-4.406772886634902,3.0447217845717103,0.5780555671077576,0.0,-2.6621104540118563,0.0,0.0,0.5085988364200954,0.0,1.920809846948407,-2.6344179030198807,0.0,0.0,1.8640237334274707,0.0,2.221859897584659,0.0,0.0,0.5715446116599162,0.0,0.0,0.0
-2.3954488146928496,-5.56034691413909,-0.9398207819249966,0.0,-0.3765064963834403,-2.939964184091274,0.9502289888946585,0.9498846478084211,0.0,-0.2721773328620748,-1.2419044047971326,-2.5580101470328827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6124934785390588,3.6638619712739695,0.0,0.0,-0.3494323372414873,-2.7924621329630153,-0.7215656530808254,0.0,-1.1447979467713494,-0.6154926920214981,0.0,3.5820356733100427,0.0,0.0,0.0,0.0,-0.20757365739142086,0.0,0.0,0.0,0.0,0.0,-0.9292519198781334
-2.4816397853354073,-5.186113726895886,-0.9448019204895027,0.0,0.0,-2.466186541964043,1.0181813442384509,-0.6722686740795241,0.0,0.0,-1.106059823268842,-2.330748169007871,0.0,0.9587752739163466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4848291366975803
0.0,-4.675133635640028,-0.8845366828255568,0.0,0.0,4.6496284944010995,0.5778114961451588,0.9293133632008099,0.0,6.998527050887171,0.0,3.8532879328847764,0.0,-1.1357937421206434,0.0,0.0,0.0,0.0,0.0,-1.169575197014289,0.0,0.0,1.4504312674129853
-2.3266523555710235,-5.2221718611227255,-1.0749687384067397,0.0,0.0,-2.536622978103739,0.9267624352659273,-0.7780313712659259,0.0,0.0,-1.2584502416852903,-2.2575120394061297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7679050262316505,0.0,0.0,-0.5463099992024456
0.0,-6.4964257096486655,-0.9537982783269137,-0.9547616771027914,-0.42892721656222993,-2.964469684667734,0.7295560729122084,1.1224265952770702,0.0,0.0,0.0,-1.7805638361626461,0.0,0.0,0.0,0.0,1.282986699969822,0.0,0.0,0.0,-0.6801083984373387,0.0,0.0
10.98615790697182,33.12962771626003,6.3310170850771,0.0,6.029849185078543,-4.100086796762083,0.0,1.5343259716499826,0.0,0.0,2.8309038752282585,6.524725459119141,0.0,0.0,0.0,0.0,0.5611011090213457,0.0,0.0,0.0,0.6053630427753518,0.0,0.0
-2.4887977512215067,-5.78859237845068,-0.9029652440251987,0.0,0.0,-2.512798480863787,-1.1390849213939611,-0.8386295567910343,0.0,0.0,0.0,-1.6727680022194804,0.0,-1.1181030559034058,0.0,0.0,0.0,0.0,-0.9482344345887943,-0.570334305147771,0.0,0.0,0.0
-2.6109907595480433,-4.4557505911728175,-1.1659335949645286,0.0,0.0,-2.9697118620782974,1.0573373593804898,-0.4326758091766657,0.0,0.0,1.7946130881351132,-2.2626025286925366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6900361577805096,0.0,0.0,-0.5707877983061168
-2.6312855472903287,-5.676161250795479,-1.0020864644412324,0.0,0.0,-2.943100127489566,0.8594927375573714,0.9151700906365808,0.0,-0.37542105626913447,-1.2144891610771391,-2.7299118318805577,0.0,0.8716195870849235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
