Width (mm),Depth (mm),Test Length (mm),Bottom Cover to Ctr of Tension Bar (mm),# Tensile Bars,"Diameter Tensile Bars, db,t (mm)","Tension Reinforcement Ratio, pten (%)","fy Longitudinal Bars (Tensile), (MPa) ",f'c (MPa),W/C Ratio,"Stirrup Spacing, s (mm) ","Stirrup Diameter, ds (mm)","fy,s Stirrup Bars","Mass Loss (Tensile bars), ηm (%)","Shear Span, x (mm)",Longitudinal Bar Type,Test Type and Configuration,Corrosion Method,eta_log,corr_severity_idx,d_b_ratio,eta_d_interaction,reinf_index
-1.4189925967769474,-9.113893195819553,-1.097194195826571,0.0,0.0,-3.3153497836743266,-1.7024131339836648,0.0,0.0,0.0,-0.1772764323707946,-0.3958758691559788,0.0,0.6311851525824288,0.0,0.0,0.0,0.0,0.0,0.9567436389288452,0.0,0.0,-0.6274831820292296
-1.686096224327105,-9.645100631217481,-1.5332665078771748,0.0,0.0,-2.862359762194975,-0.7460205897050132,0.0,0.0,0.0,-0.7563693606077535,-0.4488643241922212,0.0,-0.4060701835304812,0.0,0.0,0.0,0.0,0.0,-0.9631935791439536,0.0,0.0,-0.5311598761407943
2.217819869982657,24.1711077144895,0.0,0.0,1.918695360552217,-1.4870378048073003,0.0,0.7414133003546407,0.0,0.0,0.653026019656222,0.0,0.0,1.522000511526643,0.5345756394487355,0.0,0.0,0.0,0.0,0.8300825038141357,0.0,0.0,-1.5456304830712178
-1.3345583522141977,-8.681011873503378,-0.6599500316213684,0.0,0.0,-2.8623183808363715,0.0,-0.8006733118643068,0.0,0.0,-0.33693548781589266,-0.34214704958468706,0.0,0.7547342512332502,0.0,0.0,0.0,0.0,0.0,1.287219443800981,0.0,0.0,-0.43012240969321075
-1.804466218586897,-9.913229484368301,-1.219090220032294,-0.12308222449681949,0.0,-2.6897368914508193,0.0,0.0,0.0,0.0,-0.8601309720390897,-0.39591730383784235,0.0,-0.43697395897718266,0.0,0.0,0.0,0.0,0.0,-1.1020370298526594,0.0,0.0,-0.19090117316125715
-1.6439893917812818,-9.526028469261467,-0.7239695371924894,0.0,0.0,-2.142545852379214,0.0,-0.6741949608601128,0.0,0.0,0.0,-0.3040659937016838,0.0,-0.5810416540240391,0.0,0.0,0.0,0.0,-0.19631921625783733,-0.875368776428528,0.0,0.0,-0.30959850777478304
0.0,-0.8095893392367467,3.36241239801161,0.0,0.0,-2.932488355305836,-1.0022299772121286,0.0,0.0,0.5006126869024032,0.0,0.0,0.0,0.5697315489197723,1.7702045329075404,0.0,0.8657029031476217,0.0,0.0,0.4745134010846944,0.0,0.0,-0.6808798351193839
-1.6827625353414943,-9.800941496103572,-1.2017882181596986,0.0,0.0,-3.1736276095793023,0.6785748321627669,0.8541485020469145,0.0,0.0,-0.6977075983799955,-0.4823392083120847,0.0,0.6182890478764769,0.0,0.0,0.0,0.0,0.0,0.81146975600721,0.0,0.0,0.0
-0.6280207415796125,7.521106529461902,0.0,0.0,0.0,-1.8285162693988035,-2.080460596343708,0.0,-0.3853736137607352,-0.2926498613645746,0.0,0.8509293453587597,0.0,0.0,-0.8589905676389736,0.0,0.0,0.0,0.0,-1.1564976189213978,0.0,0.0,-0.4403476310931935
-1.3472101950489255,-8.641724242466848,-0.7170072651746194,0.0,0.0,-2.8946912945492556,0.0,-0.7257838061401997,0.0,0.0,-0.3730240229334418,-0.4055312259092354,0.0,0.7910005091583443,0.0,0.0,0.0,0.0,0.0,1.3000082308551983,0.0,0.0,-0.39179988989020076
