Width (mm),Depth (mm),Test Length (mm),Bottom Cover to Ctr of Tension Bar (mm),# Tensile Bars,"Diameter Tensile Bars, db,t (mm)","Tension Reinforcement Ratio, pten (%)","fy Longitudinal Bars (Tensile), (MPa) ",f'c (MPa),W/C Ratio,"Stirrup Spacing, s (mm) ","Stirrup Diameter, ds (mm)","fy,s Stirrup Bars","Mass Loss (Tensile bars), ηm (%)","Shear Span, x (mm)",Longitudinal Bar Type,Test Type and Configuration,Corrosion Method,eta_log,corr_severity_idx,d_b_ratio,eta_d_interaction,reinf_index
0.17742644839345736,0.4349710170744361,0.0,0.0,0.0,0.1743839554822683,-0.029940116344761177,-0.014947342686946474,-0.07513786022682302,0.0,0.0,0.13300920688336879,0.0,-0.09234044749178791,0.0,0.0,0.0,0.0,-0.06351507565483876,-0.1881921438120474,0.0,0.0,0.0
0.3043646704093368,0.8421249267369094,0.10623870358937534,0.0,0.0,0.3787533125145607,0.0,0.0,0.0,0.0,0.06949250173115945,0.1346211174492445,0.0,0.043709739216690746,0.10931618447930397,0.0,0.0,0.05725312448303492,0.0,0.0,0.06691924049523576,0.0,0.0
0.12723940386337937,-0.33823017351648715,0.0,0.0,0.0,-0.10571861909844041,-0.030739545940391817,0.0,0.0,0.0,0.0,-0.04852753223512508,0.0,-0.05134556726450901,0.0,0.0,0.10439591820449555,0.0,-0.029916378287586587,-0.08142537953730952,0.0,-0.030619067368199034,0.0
0.11215834330255814,0.37412773766012813,0.020730809385533497,0.0,0.0,0.3078309638837197,0.10671456830925993,0.0,0.07450341560077899,0.0,0.04955892181707987,0.1385272623608819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143062681229702,0.0,0.04139552203416025
0.10074994769232251,0.1277763999209918,0.048283429687775895,0.0,0.2062720004777566,0.0,0.07670383494641764,0.0,0.0,0.0,0.05145136472766381,0.0,0.018295980292188797,-0.07478224900033725,0.0,0.0,0.0,0.0,0.0,-0.08411857112073715,0.0,0.0,0.05767697534466536
0.09635594134513455,0.13030494406497206,0.05237293021444643,0.0,0.2190439075500194,0.0,0.10195917454718734,0.05942068843061,0.06518376181995157,0.0,0.0,0.0,0.0,0.0,0.039155359598066486,0.0,0.0,0.0,0.0,0.057719563902456084,0.0,0.0,0.07218088604316523
0.11319046878879649,-0.3455568401424988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050821064682238716,-0.060902323270640935,0.0,-0.06609174799513623,0.0,0.0,0.048159877616949114,0.0,-0.04379517672379936,-0.10829952999085946,0.0,-0.03785364797309535,-0.020053586099395115
0.09796811464775963,0.1279613393814869,0.04987296342044654,0.0,0.21782722461165396,0.0,0.09884156765609799,0.06364462855311487,0.06739638199807092,0.0,0.0,0.0,0.0,0.0,0.0395632310259344,0.0,0.0,0.0,0.0,0.06004807072899954,0.0,0.0,0.07057363549244437
-0.20252329732796237,-0.41191564529586705,0.0,0.0,-0.14120976388601267,-0.15069714452280775,-0.06235307387763777,0.0,0.0,0.0,-0.109118177508797,-0.086527152645302,0.0,-0.06576602927907382,-0.09765960302259175,0.0,0.0,0.0,0.0,-0.06259983568145812,0.0,0.0,0.0
0.1943376146324127,0.6257165399557413,0.08966952484894972,0.0,0.12432259110406006,0.24288680491412606,0.0,0.0,0.0,0.0,0.06303032911100431,0.14288910788376846,0.0,0.051787479245792634,0.0,0.0,0.0,0.0,0.0,0.07677800009567344,0.0,0.0,0.06658024653939552
